filePath,country,breedName,health,finalSkill,veterancy,healthRegen,staminaRegen,speed,inventory,tankSkill,vehicleSkill,cannonSkill,tankGunSkill,pistolSkill,smgSkill,mgunSkill,rifleSkill,rocketLskill,melee,commandPower,score,captureWeight
./resource/gamelogic/set/breed/mp\ger2\elite.set,ger2,elite,250,vet_4,1,100,100,0.9,"['""g41b"" filled', '""ammo rifle"" 150', '""bandage"" 5', '""grenade m24"" 4', '""grenade pwm1"" 2', '""smoke grenade"" 2']",0.9,1.0,1.0,n/a,3,3,3,3,3,3,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger2\elite2.set,ger2,elite2,250,vet_4,1,100,100,0.9,"['""g43_scope"" filled', '""ammo rifle"" 150', '""bandage"" 5', '""grenade m24"" 2', '""grenade pwm1"" 1', '""smoke grenade"" 2', '""dynamite_ladung"" 1']",0.9,1.0,1.0,n/a,3,3,3,3,3,3,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger2\elite3.set,ger2,elite3,250,vet_4,1,100,100,0.9,"['""mg34"" filled', '""ammo mgun"" 900', '""bandage"" 5', '""grenade m24"" 2', '""grenade pwm1"" 1', '""sandbag_kit"" 1']",0.9,1.0,1.0,n/a,3,3,3,3,3,3,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger2\elite4.set,ger2,elite4,100,vet_2,1,100,100,0.9,"['""ppsh"" filled', '""ammo ppsh_mag"" 142', '""bandage"" 3', '""dynamite_ladung"" 1']",0.9,1.0,1.0,n/a,1,1,1,1,1,1,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger2\elite5.set,ger2,elite5,100,vet_2,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 3', '""panzerfaust_30 weapon"" 0 1 filled']",0.9,1.0,1.0,n/a,1,1,1,1,1,1,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger2\elite6.set,ger2,elite6,100,vet_2,1,100,100,0.9,"['""mp28"" filled', '""ammo mp28_mag"" 180', '""bandage"" 3', '""hohlladung grenade""']",0.9,1.0,1.0,n/a,1,1,1,1,1,1,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger2\elite_at.set,ger2,elite_at,350,vet_4,1,100,100,0.9,"['""weapon panzershreck"" filled', '""mp40"" filled', '""ammo pistol"" 500', '""bandage"" 3', '""grenade m24x5"" 1', '""ammo panzershreck"" 7']",1.0,1.0,1.0,n/a,4,4,4,4,4,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger2\elite_tankman.set,ger2,elite_tankman,100,tankman,tankcrew,100,100,0.8,"['""valter"" filled', '""ammo walther_mag"" 32']",1.15,1.15,1.0,8,5,5,5,3,2,4,0.25,1.2,0.25
./resource/gamelogic/set/breed/mp\ger2\elite_tankman2.set,ger2,elite_tankman2,150,tankman2,tankcrew,100,100,0.8,"['""mp40"" filled', '""ammo mp40_mag"" 96']",1.20,1.20,1.0,10,4,5,7,3,2,4,0.5,2.20,0.5
./resource/gamelogic/set/breed/mp\ger2\fallschirm_at.set,ger2,fallschirm_at,400,vet_7,lvl5,100,100,0.9,"['""weapon panzershreck"" filled', '""ammo panzershreck"" 7', '""valter"" filled', '""ammo walther_mag"" 16', '""grenade m39"" 2', '""grenade pwm1""']",0.95,1,1,n/a,7,7,7,7,7,7,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger2\fallschirm_at2.set,ger2,fallschirm_at2,400,vet_7,lvl5,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 60', '""smoke grenade"" 1', '""ammo panzershreck"" 5', '""grenade m39"" 2', '""grenade pwm1""']",0.95,1,1,n/a,7,7,7,7,7,7,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger2\fallschirm_fgsc_42.set,ger2,fallschirm_fgsc_42,400,vet_6,lvl5,100,100,0.9,"['""fg42_sc"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade m24x5""', '""smoke grenade"" 1', '""sandbag_kit""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_fgsc_43.set,ger2,fallschirm_fgsc_43,400,vet_6,lvl5,100,100,0.9,"['""fg42_sc"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 1', '""sandbag_kit""', '""panzerfaust_60 weapon"" 0 1 filled']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_fg_42.set,ger2,fallschirm_fg_42,400,vet_6,lvl5,100,100,0.9,"['""fg42_rifle"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade m24x5""', '""smoke grenade"" 1', '""sandbag_kit""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_fg_43.set,ger2,fallschirm_fg_43,400,vet_6,lvl5,100,100,0.9,"['""fg42_rifle"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 1', '""sandbag_kit""', '""panzerfaust_60 weapon"" 0 1 filled']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_grenadier.set,ger2,fallschirm_grenadier,400,vet_6,lvl5,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 120', '""bandage"" 5', '""k98_gewehrgranat"" filling ""k98_grenade fg"" 1', '""k98_grenade fg"" 6 1', '""k98_grenade ap"" 1 1', '""ammo mg_mauser drum"" 50', '""panzerfaust_60 weapon"" 0 1 filled']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_mg.set,ger2,fallschirm_mg,400,vet_6,lvl5,100,100,0.9,"['""mg42_inf_250"" filled', '""ammo mg_mauser belt"" 300', '""bandage"" 5', '""sandbag_kit""', '""barrel_case""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_mg_39.set,ger2,fallschirm_mg_39,400,vet_6,lvl5,100,100,0.9,"['""mg34"" filled', '""ammo mg_mauser drum"" 300', '""bandage"" 5', '""sandbag_kit""', '""barrel_case""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_mg_asst.set,ger2,fallschirm_mg_asst,400,vet_3,lvl5,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 80', '""ammo mg_mauser belt"" 600', '""bandage"" 5', '""panzerfaust_60 weapon"" 0 1 filled']",0.95,1,1,n/a,7,7,7,7,7,7,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger2\fallschirm_mg_asst_39.set,ger2,fallschirm_mg_asst_39,400,vet_6,lvl5,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 80', '""ammo mg_mauser belt"" 600', '""bandage"" 5']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_pzfst.set,ger2,fallschirm_pzfst,400,vet_6,lvl5,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 120', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m39"" 2', '""panzerfaust weapon"" 0 1 filled']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_pzfst_fg.set,ger2,fallschirm_pzfst_fg,400,vet_10,lvl5,100,100,0.9,"['""fg42_rifle"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 1', '""panzerfaust weapon"" 0 1 filled']",0.95,1,1,n/a,7,7,7,7,7,7,2.50,2.50,2.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_pzfst_stg.set,ger2,fallschirm_pzfst_stg,400,vet_6,lvl5,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 5', '""grenade m39"" 2', '""smoke grenade"" 1', '""panzerfaust weapon"" 0 1 filled']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_rifle.set,ger2,fallschirm_rifle,400,vet_3,lvl5,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 120', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""faustpatrone_30 weapon"" 0 1 filled']",0.95,1,1,4,7,7,7,7,7,7,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger2\fallschirm_rifle_39.set,ger2,fallschirm_rifle_39,400,vet_6,lvl5,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 120', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m39"" 2', '""grenade m24x5""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_sa.set,ger2,fallschirm_sa,400,vet_6,lvl5,100,100,0.9,"['""g43"" filled', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 100', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 1', '""panzerfaust_30 weapon"" 0 1 filled']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_sa_41.set,ger2,fallschirm_sa_41,400,vet_6,lvl5,100,100,0.9,"['""g41"" filled', '""ammo mauser_clip"" 120', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 1']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_sl.set,ger2,fallschirm_sl,400,vet_6,lvl5,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 2']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_sl_40.set,ger2,fallschirm_sl_40,400,vet_6,lvl5,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 5', '""grenade m39"" 2', '""grenade m24x5""', '""smoke grenade"" 2']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_sl_asst_fg_42.set,ger2,fallschirm_sl_asst_fg_42,400,vet_6,lvl5,100,100,0.9,"['""fg42_sc"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade m24x5""', '""smoke grenade"" 2']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_sl_asst_fg_43.set,ger2,fallschirm_sl_asst_fg_43,400,vet_6,lvl5,100,100,0.9,"['""fg42_sc"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 2']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_sl_asst_fg_44.set,ger2,fallschirm_sl_asst_fg_44,400,vet_6,lvl5,100,100,0.9,"['""fg42_sc"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 2', '""panzerfaust weapon"" 0 1 filled']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_sl_asst_smg.set,ger2,fallschirm_sl_asst_smg,400,vet_6,lvl5,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 5', '""grenade m39"" 2', '""grenade m24x5""', '""smoke grenade"" 2']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_smg_40.set,ger2,fallschirm_smg_40,400,vet_6,lvl5,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 5', '""grenade m39"" 2', '""grenade m24x5""', '""smoke grenade"" 1']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_sniper.set,ger2,fallschirm_sniper,400,vet_6,lvl5,100,100,0.9,"['""mauzer_s"" filled', '""ammo mauser_clip"" 120', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m39"" 2']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\fallschirm_stg.set,ger2,fallschirm_stg,400,vet_6,lvl5,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 1', '""panzerfaust_60 weapon"" 0 1 filled']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger2\flamer.set,ger2,flamer,150,flamer,1,100,100,0.9,"['""flame_thrower_g""', '""balloon_g"" filled']",0.75,1,0.8,n/a,4,4,2,3,2,4,1.0,1.00,1.0
./resource/gamelogic/set/breed/mp\ger2\flamer2.set,ger2,flamer2,150,flamer,1,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 1', '""smoke grenade"" 1']",0.75,1,0.8,n/a,4,4,2,3,2,4,1.0,1.00,1.0
./resource/gamelogic/set/breed/mp\ger2\jager_mg.set,ger2,jager_mg,200,vet_5,lvl2,100,100,0.9,"['""mg42_inf"" filled', '""ammo mg_mauser drum"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 3', '""sandbag_kit""', '""barrel_case""']",0.75,1,0.8,n/a,5,3,5,4,2,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\jager_mg_asst.set,ger2,jager_mg_asst,200,vet_5,lvl2,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser belt"" 600', '""bandage"" 3', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,5,5,2,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\jager_pzfst.set,ger2,jager_pzfst,200,vet_5,lvl2,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""panzerfaust weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,3,2,5,5,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\jager_rifle.set,ger2,jager_rifle,200,vet_5,lvl2,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""panzerfaust_60 weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,3,2,5,3,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\jager_sa.set,ger2,jager_sa,200,vet_5,lvl2,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""smoke grenade"" 1', '""panzerfaust_30 weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,3,2,5,3,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\jager_sa_41.set,ger2,jager_sa_41,200,vet_5,lvl2,100,100,0.9,"['""g41"" filled', '""ammo mauser_clip"" 80', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""smoke grenade"" 1']",0.75,1,0.8,n/a,4,3,2,5,3,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\jager_sl_smg.set,ger2,jager_sl_smg,200,vet_5,lvl2,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 1', '""smoke grenade"" 2']",0.85,1,0.9,n/a,5,5,4,5,4,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\jager_sl_smg_asst.set,ger2,jager_sl_smg_asst,200,vet_5,lvl2,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""smoke grenade"" 2']",0.85,1,0.9,n/a,5,5,4,5,4,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\jager_sl_stg.set,ger2,jager_sl_stg,200,vet_5,lvl2,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 1', '""smoke grenade"" 2']",0.85,1,0.9,n/a,5,5,4,5,4,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\jager_sl_stg_asst.set,ger2,jager_sl_stg_asst,200,vet_5,lvl2,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""smoke grenade"" 2', '""panzerfaust_30 weapon"" 0 1 filled']",0.85,1,0.9,n/a,5,5,4,5,4,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\jager_smg.set,ger2,jager_smg,200,vet_5,lvl2,100,100,0.9,"['""mp41"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""smoke grenade"" 1', '""panzerfaust_60 weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,5,2,3,3,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\jager_stg.set,ger2,jager_stg,200,vet_5,lvl2,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""smoke grenade"" 1', '""panzerfaust_60 weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,5,2,3,3,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\light_mortar.set,ger2,light_mortar,150,vet_3,1,100,100,0.9,"['""mortar_legrw_36"" filled', '""ammo mortar50 ger fg"" 12', '""bandage"" 3']",0.75,1,0.8,n/a,4,3,2,5,2,4,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger2\light_mortar2.set,ger2,light_mortar2,150,vet_4,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mortar50 ger fg"" 8', '""bandage"" 3', '""grenade m24"" 2', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,2,5,2,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger2\mgun.set,ger2,mgun,150,vet_3,1_lvl2,100,100,0.9,"['""mg42_inf"" filled', '""ammo mg_mauser drum"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 3', '""sandbag_kit"" 1', '""barrel_case""']",0.75,1,0.8,n/a,4,3,4,3,2,4,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger2\mgun_asst.set,ger2,mgun_asst,150,vet_3,1_lvl2,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser belt"" 600', '""bandage"" 3', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,4,4,2,4,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger2\oficer.set,ger2,oficer,250,oficer,1,100,100,1.0,"['""luger"" filled', '""ammo walther_mag"" 32', '""knife_ger""', '""binocular""']",0.85,1,0.9,n/a,5,5,5,5,5,5,-10.0,20.00,10.0
./resource/gamelogic/set/breed/mp\ger2\oficer2.set,ger2,oficer2,500,oficer_vet,1,100,100,1.0,"['""mp41"" filled', '""ammo mp40_mag"" 64', '""knife_ger""', '""binocular""']",1.0,1.0,1.0,n/a,6,6,6,6,6,6,-12.0,25.00,15.0
./resource/gamelogic/set/breed/mp\ger2\radioman.set,ger2,radioman,150,radioman,1,100,100,0.9,"['""mp40"" filled', '""mortar_flaergun"" filled', '""ammo mp40_mag"" 192', '""ammo mortar_flaer"" 5', '""bandage"" 3']",0.75,1,0.8,n/a,4,4,2,3,2,4,5.0,20.00,1.0
./resource/gamelogic/set/breed/mp\ger2\recon_mg.set,ger2,recon_mg,150,vet_3,1,100,100,0.9,"['""mg42_inf"" filled', '""ammo mg_mauser drum"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 3', '""barrel_case""']",0.75,1,0.8,n/a,3,2,3,3,2,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger2\recon_pzfst.set,ger2,recon_pzfst,150,vet_3,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""panzerfaust weapon"" 0 1 filled']",0.75,1,0.8,n/a,3,2,2,3,3,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger2\recon_rifle.set,ger2,recon_rifle,150,vet_3,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""panzerfaust_30 weapon"" 0 1 filled']",0.75,1,0.8,n/a,3,2,2,3,2,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger2\recon_sa.set,ger2,recon_sa,150,vet_3,1,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""panzerfaust_60 weapon"" 0 1 filled']",0.75,1,0.8,n/a,3,2,2,3,2,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger2\recon_sl.set,ger2,recon_sl,200,vet_3,1,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 1', '""smoke grenade"" 2']",0.85,1,0.9,n/a,4,4,3,3,2,4,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger2\recon_sl_rifle.set,ger2,recon_sl_rifle,200,vet_4,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 1', '""smoke grenade"" 2']",0.85,1,0.9,n/a,4,3,3,4,2,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger2\recon_sl_stg.set,ger2,recon_sl_stg,200,vet_4,1,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 1', '""smoke grenade"" 2']",0.85,1,0.9,n/a,4,4,3,3,2,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger2\recon_stg.set,ger2,recon_stg,150,vet_3,1,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""panzerfaust_60 weapon"" 0 1 filled']",0.75,1,0.8,n/a,3,3,2,2,2,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger2\rifle.set,ger2,rifle,150,vet_3,1_lvl2,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""sandbag_kit"" 1', '""panzerfaust_60 weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,3,3,4,2,4,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger2\rifle2.set,ger2,rifle2,150,vet_2,1_lvl2,100,100,0.9,"['""g43"" filled', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""sandbag_kit"" 1', '""panzerfaust_60 weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,3,3,4,2,4,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger2\rifle_grenadier.set,ger2,rifle_grenadier,150,vet_3,1_lvl2,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""k98_gewehrgranat"" filling ""k98_grenade fg"" 1', '""k98_grenade fg"" 6 1', '""k98_grenade ap"" 1 1', '""sandbag_kit"" 1']",0.75,1,0.8,n/a,4,3,3,4,2,4,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger2\rifle_pzfst.set,ger2,rifle_pzfst,150,vet_5,1_lvl2,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""sandbag_kit"" 1', '""panzerfaust weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,3,3,4,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\rifle_single.set,ger2,rifle_single,150,vet_5,1_lvl2,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""sandbag_kit"" 1']",0.75,1,0.8,n/a,4,3,3,4,2,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\saper.set,ger2,saper,150,saper,1,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""mine_detector""', '""dynamite_ladung"" 2', '""hohlladung grenade""', '""trench_spade""']",0.85,1,0.9,n/a,4,4,2,3,2,4,1.0,1.00,1.0
./resource/gamelogic/set/breed/mp\ger2\sl_asst.set,ger2,sl_asst,150,vet_5,1_lvl2,100,100,0.9,"['""g43"" filled', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""sandbag_kit"" 1', '""panzerfaust_60 weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,3,2,4,2,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger2\smg.set,ger2,smg,150,vet_3,1_lvl2,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 5', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""panzerfaust_30 weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,4,2,3,2,4,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger2\smg2.set,ger2,smg2,150,vet_2,1_lvl2,100,100,0.9,"['""mp41"" filled', '""ammo mp40_mag"" 192', '""bandage"" 5', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""panzerfaust_30 weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,4,2,3,2,4,0.50,0.50,0.50
